winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt
false,12,3030,1052,3158,1056,1058,1028,3363,1,0,0,0,0,0,0,5,3,79147,10592,17619,0,3288,138,0,0,0,7100,6835,0,0,0,0,7497,1107,1986,2,0,43669,10764,24714,10396,6650,572,false,false,false,false,false,false,0,0,11,4,1,0,1,48 
true,17,3100,3001,3158,3116,1058,0,3363,12,1,0,0,0,0,9,1,5,138923,22826,13113,0,3428,210,10,0,10,13233,12225,0,0,0,0,16823,3038,2964,3,0,80392,20118,38411,7465,5563,84,false,false,false,false,true,false,1,2,14,5,2,2,1,592 
false,13,3116,3157,1056,1056,3020,0,3363,2,1,0,0,0,0,2,5,3,97215,13661,12475,0,1192,175,1,1,0,8838,8450,0,0,0,0,7256,912,5492,2,0,49967,14304,32943,6897,5528,50,false,false,false,false,false,false,0,0,10,6,2,1,1,182 
false,16,3030,1058,3158,1052,1056,3116,3363,4,1,0,0,0,0,2,8,2,135988,23965,27379,0,3451,213,5,5,0,11108,9760,0,0,0,0,16722,2762,4480,3,0,77375,17037,41575,7225,18779,1374,false,false,false,false,false,false,0,0,14,3,2,1,1,575 
false,14,3158,3157,3285,1056,0,0,3364,1,0,0,0,0,0,0,2,3,97691,11873,12758,0,2509,177,3,3,0,8086,8025,0,0,0,0,8176,1538,2158,1,0,55361,13407,28921,5055,7702,0,false,false,false,false,false,false,0,1,8,1,1,0,1,38 
true,17,3030,1026,3040,3158,1082,1058,3363,3,1,0,0,0,0,3,2,12,164394,19878,15272,0,6300,223,4,4,0,12518,10100,0,0,0,0,14707,1698,3473,2,0,94000,20247,50146,8724,6424,124,false,false,false,false,false,false,0,1,9,0,2,1,1,86 
true,15,3165,3285,1026,1056,3158,1058,3363,8,2,0,0,0,0,5,2,12,140444,22276,17957,0,6316,170,14,6,8,12924,10800,0,0,0,0,16041,2792,3442,2,0,86265,17845,36332,11225,6666,66,false,false,false,false,false,true,0,3,11,1,2,2,1,89 
false,16,3030,3116,3040,3158,0,0,3363,4,0,0,0,0,0,2,3,4,166631,28665,25350,0,8638,248,0,0,0,11338,10850,0,0,0,0,16439,3811,8414,2,0,92282,21157,53191,11542,13711,97,false,false,true,false,false,false,0,1,11,5,1,1,1,159 
false,14,3030,3158,3040,1056,1058,1011,3363,3,0,0,0,0,0,2,8,1,118613,11607,19371,0,2647,152,1,1,0,10343,10050,0,0,0,0,7497,1667,2442,0,0,67697,13503,37412,9154,9106,1110,false,false,false,false,false,false,0,0,12,1,1,1,1,68 
true,12,3001,0,1056,1056,1058,3158,3363,5,0,0,0,0,0,5,2,5,72206,10105,8227,0,2535,130,4,4,0,8634,6250,0,0,0,0,6968,1172,1964,2,0,39362,15249,17594,4671,3420,136,false,false,false,false,false,true,0,0,8,1,1,1,1,19 
